"CELL_LINE_NAME","DRUG_ID","DRUG_NAME","LN_IC50"
"OE19",1001,"AICA Ribonucleotide",8.10017
"OCUM1",1001,"AICA Ribonucleotide",9.118136
"SNU407",1001,"AICA Ribonucleotide",8.813306
"SW948",1001,"AICA Ribonucleotide",10.269628
"SW1463",1001,"AICA Ribonucleotide",8.92602
"LS513",1001,"AICA Ribonucleotide",8.430769
"LS1034",1001,"AICA Ribonucleotide",8.960093
"LS180",1001,"AICA Ribonucleotide",8.63179
"CCK81",1001,"AICA Ribonucleotide",8.727054
"NCIH1435",1001,"AICA Ribonucleotide",7.93423
"KM12",1001,"AICA Ribonucleotide",8.286463
"ESO51",1001,"AICA Ribonucleotide",6.975346
"SW620",1001,"AICA Ribonucleotide",8.142814
"MKN45",1001,"AICA Ribonucleotide",10.246736
"SW1417",1001,"AICA Ribonucleotide",9.119297
"2313287",1001,"AICA Ribonucleotide",8.504796
"NCIN87",1001,"AICA Ribonucleotide",7.742121
"IM95",1001,"AICA Ribonucleotide",7.584635
"SNU16",1001,"AICA Ribonucleotide",6.64649
"SW48",1001,"AICA Ribonucleotide",6.961511
"SW1116",1001,"AICA Ribonucleotide",9.492212
"HT115",1001,"AICA Ribonucleotide",9.880559
"LS411N",1001,"AICA Ribonucleotide",7.736598
"SW626",1001,"AICA Ribonucleotide",10.590529
"SNUC5",1001,"AICA Ribonucleotide",7.696316
"NCIH727",1001,"AICA Ribonucleotide",9.39425
"ESO26",1001,"AICA Ribonucleotide",6.270119
"HMVII",1001,"AICA Ribonucleotide",9.933203
"A101D",1001,"AICA Ribonucleotide",6.480411
"SKMEL1",1001,"AICA Ribonucleotide",10.012886
"HT144",1001,"AICA Ribonucleotide",8.29406
"SH4",1001,"AICA Ribonucleotide",7.870864
"C32",1001,"AICA Ribonucleotide",8.91958
"RVH421",1001,"AICA Ribonucleotide",9.268708
"G361",1001,"AICA Ribonucleotide",9.205102
"UACC62",1001,"AICA Ribonucleotide",7.44022
"IGR1",1001,"AICA Ribonucleotide",8.413031
"IGR37",1001,"AICA Ribonucleotide",8.682865
"SKMEL24",1001,"AICA Ribonucleotide",8.339752
"COLO783",1001,"AICA Ribonucleotide",10.095198
"SKMEL5",1001,"AICA Ribonucleotide",10.269204
"SKMEL2",1001,"AICA Ribonucleotide",8.206035
"WM115",1001,"AICA Ribonucleotide",8.067408
"SKMEL30",1001,"AICA Ribonucleotide",8.799366
"MELHO",1001,"AICA Ribonucleotide",9.983703
"SKMEL3",1001,"AICA Ribonucleotide",10.007151
"IPC298",1001,"AICA Ribonucleotide",8.319063
"MELJUSO",1001,"AICA Ribonucleotide",9.490103
"COLO800",1001,"AICA Ribonucleotide",8.199809
"SKMEL28",1001,"AICA Ribonucleotide",8.62331
"COLO829",1001,"AICA Ribonucleotide",8.053737
"A375",1001,"AICA Ribonucleotide",7.577021
"LN229",1001,"AICA Ribonucleotide",7.366625
"SKMEL31",1001,"AICA Ribonucleotide",9.806585
"UACC257",1001,"AICA Ribonucleotide",9.646851
"A2058",1001,"AICA Ribonucleotide",7.617709
"COLO792",1001,"AICA Ribonucleotide",8.423699
"MONOMAC6",1001,"AICA Ribonucleotide",5.861727
"HL60",1001,"AICA Ribonucleotide",5.779453
"OCIM1",1001,"AICA Ribonucleotide",7.964713
"JURLMK1",1001,"AICA Ribonucleotide",5.344951
"CMK",1001,"AICA Ribonucleotide",7.302096
"P31FUJ",1001,"AICA Ribonucleotide",6.62809
"PL21",1001,"AICA Ribonucleotide",6.753959
"ME1",1001,"AICA Ribonucleotide",5.81094
"KASUMI1",1001,"AICA Ribonucleotide",5.942791
"K562",1001,"AICA Ribonucleotide",7.125829
"OCIAML3",1001,"AICA Ribonucleotide",6.808585
"THP1",1001,"AICA Ribonucleotide",7.791189
"KCL22",1001,"AICA Ribonucleotide",5.578852
"MOLM16",1001,"AICA Ribonucleotide",7.228335
"OCIAML5",1001,"AICA Ribonucleotide",5.017209
"KG1",1001,"AICA Ribonucleotide",5.729299
"HEL",1001,"AICA Ribonucleotide",6.67973
"MOLM13",1001,"AICA Ribonucleotide",5.327272
"MV411",1001,"AICA Ribonucleotide",4.679176
"LAMA84",1001,"AICA Ribonucleotide",5.889638
"MEG01",1001,"AICA Ribonucleotide",6.339203
"EM2",1001,"AICA Ribonucleotide",5.35693
"GDM1",1001,"AICA Ribonucleotide",6.873461
"KU812",1001,"AICA Ribonucleotide",7.252271
"SKM1",1001,"AICA Ribonucleotide",5.496401
"NOMO1",1001,"AICA Ribonucleotide",6.83525
"OCIAML2",1001,"AICA Ribonucleotide",6.209191
"NB4",1001,"AICA Ribonucleotide",6.148599
"RT4",1004,"Vinblastine",-2.783714
"ABC1",1004,"Vinblastine",-4.465338
"MKN1",1004,"Vinblastine",-4.903451
"KYSE140",1004,"Vinblastine",-3.26992
"MKN7",1004,"Vinblastine",-2.059951
"SAS",1004,"Vinblastine",-3.88748
"CFPAC1",1004,"Vinblastine",-2.703255
"OE33",1004,"Vinblastine",-3.809931
"TE4",1004,"Vinblastine",-5.917848
"FU97",1004,"Vinblastine",-2.348999
"NCIH1975",1004,"Vinblastine",-4.426755
"SW156",1004,"Vinblastine",-2.209627
"BICR78",1004,"Vinblastine",-5.272963
"EPLC272H",1004,"Vinblastine",-4.477432
"OAW42",1004,"Vinblastine",-1.264925
"HCC38",1004,"Vinblastine",-4.036665
"CAL51",1004,"Vinblastine",-4.570721
"NCIH1650",1004,"Vinblastine",-2.918357
"LS123",1004,"Vinblastine",-1.363936
"NCIH441",1004,"Vinblastine",-1.896678
"NCIH1869",1004,"Vinblastine",-2.068296
"HCC1937",1004,"Vinblastine",-2.594634
"TGBC1TKB",1004,"Vinblastine",-3.546031
"LCLC97TM1",1004,"Vinblastine",-5.271784
"YAPC",1004,"Vinblastine",-2.234342
"HCT116",1004,"Vinblastine",-4.969808
"JHH7",1004,"Vinblastine",-4.010205
"NCIH2170",1004,"Vinblastine",-3.589794
"HEC1",1004,"Vinblastine",-4.550689
"CAL27",1004,"Vinblastine",-6.011663
"KNS62",1004,"Vinblastine",-4.877774
"OE21",1004,"Vinblastine",-6.460699
"SW1710",1004,"Vinblastine",-4.967398
"A431",1004,"Vinblastine",-4.754686
"SKGT4",1004,"Vinblastine",-4.999139
"KMRC1",1004,"Vinblastine",-2.162964
"A704",1004,"Vinblastine",-2.048831
"HDQP1",1004,"Vinblastine",-2.839156
"647V",1004,"Vinblastine",-3.83892
"NCIH2444",1004,"Vinblastine",-1.201905
"KYSE70",1004,"Vinblastine",-3.352835
"SW954",1004,"Vinblastine",-4.89721
"JIMT1",1004,"Vinblastine",-5.495599
"HCC827",1004,"Vinblastine",-3.720052
"CORL23",1004,"Vinblastine",-5.396961
"CAL851",1004,"Vinblastine",-3.736703
"OSC20",1004,"Vinblastine",-4.03928
"PECAPJ15",1004,"Vinblastine",-4.481677
"HSC4",1004,"Vinblastine",-5.862954
"OAW28",1004,"Vinblastine",-3.418285
"A549",1004,"Vinblastine",-4.994325
"VMRCRCW",1004,"Vinblastine",-2.195971
"KP3",1004,"Vinblastine",-3.681703
"KLE",1004,"Vinblastine",-1.597982
"JHOS4",1004,"Vinblastine",-3.577638
"HCC2157",1004,"Vinblastine",-3.43476
"NCIH1781",1004,"Vinblastine",-3.611125
"HCC78",1004,"Vinblastine",-4.422846
"HCC1143",1004,"Vinblastine",-4.274298
"FUOV1",1004,"Vinblastine",-1.606306
"PEO1",1004,"Vinblastine",-4.65245
"NCIH747",1004,"Vinblastine",-2.257039
"TE10",1004,"Vinblastine",-3.791257
"NCIH1651",1004,"Vinblastine",-3.721337
"PANC0403",1004,"Vinblastine",-2.505182
"HCC70",1004,"Vinblastine",-3.927312
"MS751",1004,"Vinblastine",-5.359284
"RMGI",1004,"Vinblastine",-2.166636
"KYSE450",1004,"Vinblastine",-4.553704
"PATU8902",1004,"Vinblastine",-4.098196
"KMRC20",1004,"Vinblastine",-4.415686
"PANC0327",1004,"Vinblastine",-5.229126
"NCIH1623",1004,"Vinblastine",-1.31231
"SNU449",1004,"Vinblastine",-1.972316
"KU1919",1004,"Vinblastine",-3.903213
"JHH4",1004,"Vinblastine",-1.659122
"NCIH1734",1004,"Vinblastine",-2.95505
"SW1990",1004,"Vinblastine",-3.056917
"HPAC",1004,"Vinblastine",-4.20395
"SCC25",1004,"Vinblastine",-4.182067
"OSC19",1004,"Vinblastine",-4.658178
"KYSE510",1004,"Vinblastine",-5.375749
"HCC1187",1004,"Vinblastine",-5.113686
"HT3",1004,"Vinblastine",-3.09855
"KYSE520",1004,"Vinblastine",-3.595757
"JHOS2",1004,"Vinblastine",-3.791601
"KYSE150",1004,"Vinblastine",-3.085775
"SCC4",1004,"Vinblastine",-5.862998
"SAT",1004,"Vinblastine",-4.610906
"EFO27",1004,"Vinblastine",-4.778691
"MFE319",1004,"Vinblastine",-5.07679
"HTCC3",1004,"Vinblastine",-4.292768
"SUIT2",1004,"Vinblastine",-2.740906
"NCIH1944",1004,"Vinblastine",-4.360063
"HSC2",1004,"Vinblastine",-3.944782
"CAL33",1004,"Vinblastine",-5.391141
"HT1376",1004,"Vinblastine",-2.920724
"EKVX",1004,"Vinblastine",-0.735133
"BHY",1004,"Vinblastine",-4.340891
"SCC15",1004,"Vinblastine",-3.914346
"PC3",1004,"Vinblastine",-4.348229
"SISO",1004,"Vinblastine",-5.143358
"TE6",1004,"Vinblastine",-3.006537
"NCIH2342",1004,"Vinblastine",-1.33764
"HT1197",1004,"Vinblastine",-1.460778
"CAL12T",1004,"Vinblastine",-3.169454
"NCIH28",1004,"Vinblastine",-3.902429
"NCIH1437",1004,"Vinblastine",-4.820439
"NCIH596",1004,"Vinblastine",-2.175492
"CAL29",1004,"Vinblastine",-5.518451
"KYSE410",1004,"Vinblastine",-4.999789
"PANC1005",1004,"Vinblastine",-3.439383
"HCC1954",1004,"Vinblastine",-2.995496
"TE9",1004,"Vinblastine",-4.845038
"SNGM",1004,"Vinblastine",-5.256937
"DANG",1004,"Vinblastine",-1.984874
"UWB1289",1004,"Vinblastine",-2.701609
"HARA",1004,"Vinblastine",-5.435591
"HCC366",1004,"Vinblastine",-3.548543
"5637",1004,"Vinblastine",-6.611433
"OVISE",1004,"Vinblastine",-4.46575
"KURAMOCHI",1004,"Vinblastine",-2.885854
"769P",1004,"Vinblastine",-3.537836
"NCIH2291",1004,"Vinblastine",-1.608701
"CAKI1",1004,"Vinblastine",-3.566286
"PANC0813",1004,"Vinblastine",-3.624802
"KON",1004,"Vinblastine",-5.166534
"LU65",1004,"Vinblastine",-0.873658
"NCIH1693",1004,"Vinblastine",-2.731296
"C4I",1004,"Vinblastine",-4.377201
"BFTC905",1004,"Vinblastine",-5.530301
"SKGT2",1004,"Vinblastine",-4.736296
"NCIH1666",1004,"Vinblastine",-3.880445
"ECGI10",1004,"Vinblastine",-5.738883
"NCIH1648",1004,"Vinblastine",-5.086449
"VMRCRCZ",1004,"Vinblastine",-3.78833
"NCIH1838",1004,"Vinblastine",-2.024146
"COLO680N",1004,"Vinblastine",-2.777667
"KYSE270",1004,"Vinblastine",-4.444578
"OV17R",1004,"Vinblastine",-0.710849
"TE11",1004,"Vinblastine",-5.29616
"TE1",1004,"Vinblastine",-4.457443
"RL952",1004,"Vinblastine",-4.421456
"RERFLCKJ",1004,"Vinblastine",-4.8074
"KYSE180",1004,"Vinblastine",-4.87838
"SKOV3",1004,"Vinblastine",-4.467858
"NCIH647",1004,"Vinblastine",-4.308805
"NCIH2085",1004,"Vinblastine",-4.117388
"RCC10RGB",1004,"Vinblastine",-0.117091
"CORL105",1004,"Vinblastine",-2.989595
"NCIH1573",1004,"Vinblastine",-3.353486
"EFO21",1004,"Vinblastine",-1.765835
"RERFGC1B",1004,"Vinblastine",-4.325927
"HCC1569",1004,"Vinblastine",-2.913901
"CAPAN2",1004,"Vinblastine",-1.917438
"JEG3",1004,"Vinblastine",-4.748309
"EBC1",1004,"Vinblastine",-4.377467
"OC314",1004,"Vinblastine",-5.4153
"RT112",1004,"Vinblastine",-5.660101
"MFE280",1004,"Vinblastine",-2.756482
"IGROV1",1004,"Vinblastine",-2.845715
"HCC1806",1004,"Vinblastine",-6.712511
"A253",1004,"Vinblastine",-4.295679
"NCIH2228",1004,"Vinblastine",-3.289529
"PANC0203",1004,"Vinblastine",-4.685739
"CAL54",1004,"Vinblastine",-2.614896
"NCIH2347",1004,"Vinblastine",-2.310654
"OSRC2",1004,"Vinblastine",-2.881268
"NCIH2087",1004,"Vinblastine",-3.702609
"TE8",1004,"Vinblastine",-5.303658
"NCIH358",1004,"Vinblastine",-2.581569
"FADU",1004,"Vinblastine",-4.054481
"VAESBJ",1004,"Vinblastine",-5.536334
"NCIH2110",1004,"Vinblastine",-4.22049
"OVCAR4",1004,"Vinblastine",-3.625643
"NCIH2122",1004,"Vinblastine",-5.479475
"BT20",1004,"Vinblastine",-3.655835
"HCC15",1004,"Vinblastine",-4.804216
"HSC3",1004,"Vinblastine",-5.414231
"JHH1",1004,"Vinblastine",-4.225704
"NCIH2030",1004,"Vinblastine",-3.720318
"MDAMB468",1004,"Vinblastine",-4.173402
"SW780",1004,"Vinblastine",-5.829094
"OV56",1004,"Vinblastine",-3.814914
"NUGC3",1004,"Vinblastine",-5.483833
"NCIH1568",1004,"Vinblastine",-3.33468
"OVKATE",1004,"Vinblastine",0.238915
"NCIH3122",1004,"Vinblastine",-5.278547
"KP2",1004,"Vinblastine",-4.551751
"TE15",1004,"Vinblastine",-3.852065
"COLO678",1004,"Vinblastine",-1.373495
"KOSC2",1004,"Vinblastine",-6.708592
"OVTOKO",1004,"Vinblastine",-4.923432
"BICR22",1004,"Vinblastine",-5.761537
"OV90",1004,"Vinblastine",-3.78712
"BPH1",1004,"Vinblastine",-5.358233
"NCIH2009",1004,"Vinblastine",-3.969239
"NCIH1793",1004,"Vinblastine",-3.441771
"PC14",1004,"Vinblastine",-5.609639
"A498",1004,"Vinblastine",-4.87759
"A388",1004,"Vinblastine",-4.172841
"TE5",1004,"Vinblastine",-4.999528
"OVCAR5",1004,"Vinblastine",-3.984617
"NCIH292",1004,"Vinblastine",-5.693991
"TOV21G",1004,"Vinblastine",-5.389599
"NCIH1355",1004,"Vinblastine",-3.777642
"SCC9",1004,"Vinblastine",-4.673007
"NCIH2405",1004,"Vinblastine",-0.805159
"JAR",1004,"Vinblastine",-6.015895
"PSN1",1004,"Vinblastine",-6.3772
"NCIH2023",1004,"Vinblastine",-2.749618
"ACHN",1004,"Vinblastine",-3.091036
"SU8686",1004,"Vinblastine",-3.916583
"SKN",1004,"Vinblastine",-5.399925
"BFTC909",1004,"Vinblastine",-4.84241
"YKG1",1004,"Vinblastine",-4.975752
"LOUNH91",1004,"Vinblastine",-4.89339
"LCLC103H",1004,"Vinblastine",-5.38244
"U87MG",1004,"Vinblastine",-3.615951
"AM38",1004,"Vinblastine",-3.547577
"SF295",1004,"Vinblastine",-3.278361
"SKNAS",1004,"Vinblastine",-4.376339
"GAMG",1004,"Vinblastine",-4.612583
"LXF289",1004,"Vinblastine",-4.758982
"SW1573",1004,"Vinblastine",-3.058167
"IALM",1004,"Vinblastine",-2.96302
"RH18",1004,"Vinblastine",-1.847518
"KALS1",1004,"Vinblastine",-4.569453
"NCIH650",1004,"Vinblastine",-4.001347
"RKO",1004,"Vinblastine",-5.101854
"NCIH1755",1004,"Vinblastine",-3.971561
"NCIH2052",1004,"Vinblastine",-4.308
"LN18",1004,"Vinblastine",-3.298102
"T98G",1004,"Vinblastine",-4.49227
"NOS1",1004,"Vinblastine",-2.90894
"SW1271",1004,"Vinblastine",-3.654679
"SJSA1",1004,"Vinblastine",-4.187444
"U118MG",1004,"Vinblastine",-3.62609
"SW1088",1004,"Vinblastine",-4.349939
"ISTMES1",1004,"Vinblastine",-2.97689
"NCIH2172",1004,"Vinblastine",-0.684175
"SF539",1004,"Vinblastine",-5.859336
"CAL72",1004,"Vinblastine",-3.54143
"SKHEP1",1004,"Vinblastine",-3.841318
"SF268",1004,"Vinblastine",-4.556053
"SKLMS1",1004,"Vinblastine",-5.367015
"H4",1004,"Vinblastine",-4.975239
"NCIH1915",1004,"Vinblastine",-4.657969
"GI1",1004,"Vinblastine",-5.269667
"J82",1004,"Vinblastine",-3.100425
"KP4",1004,"Vinblastine",-5.735909
"HOS",1004,"Vinblastine",-5.05496
"ES2",1004,"Vinblastine",-3.861362
"RPMI7951",1004,"Vinblastine",-5.79987
"MG63",1004,"Vinblastine",-4.796636
"MDAMB157",1004,"Vinblastine",-1.35406
"TT2609C02",1004,"Vinblastine",-4.848849
"SF126",1004,"Vinblastine",-3.98625
"SNB75",1004,"Vinblastine",-4.456388
"SKMES1",1004,"Vinblastine",-4.649702
"UMUC3",1004,"Vinblastine",-4.943121
"ASH3",1004,"Vinblastine",-3.759175
"OV7",1004,"Vinblastine",-3.357816
"T24",1004,"Vinblastine",-5.2717
"NCIH2452",1004,"Vinblastine",-4.466205
"NCIH226",1004,"Vinblastine",-4.400295
"SKNSH",1004,"Vinblastine",-3.172146
"MDST8",1004,"Vinblastine",-4.913125
"IHH4",1004,"Vinblastine",-5.952361
"JHH2",1004,"Vinblastine",-3.322897
"MDAMB231",1004,"Vinblastine",-3.63703
"HCC44",1004,"Vinblastine",-5.875885
"CAL78",1004,"Vinblastine",-4.199347
"FTC133",1004,"Vinblastine",-4.524482
"OVCAR8",1004,"Vinblastine",-5.043844
"NCIH1703",1004,"Vinblastine",-6.316812
"8505C",1004,"Vinblastine",-5.658648
"42MGBA",1004,"Vinblastine",-4.640513
"MDAMB436",1004,"Vinblastine",-3.642609
"FLO1",1004,"Vinblastine",-5.025865
"U2OS",1004,"Vinblastine",-4.078313
"8305C",1004,"Vinblastine",-5.3737
"GB1",1004,"Vinblastine",-3.164822
"SW1783",1004,"Vinblastine",-2.741959
"GCT",1004,"Vinblastine",-5.243445
"ESS1",1004,"Vinblastine",-5.633587
"8MGBA",1004,"Vinblastine",-5.442731
"NCIH460",1004,"Vinblastine",-3.914992
"HOP62",1004,"Vinblastine",-4.460896
"ML1",1004,"Vinblastine",-4.647978
"GIMEN",1004,"Vinblastine",-5.044142
"A427",1004,"Vinblastine",-5.585689
"HT1080",1004,"Vinblastine",-5.404761
"HCC1395",1004,"Vinblastine",-4.131311
"MPP89",1004,"Vinblastine",-4.023589
"NCIH1563",1004,"Vinblastine",-4.016939
"SNU423",1004,"Vinblastine",-3.98008
"NCIH838",1004,"Vinblastine",-4.52129
"NCIH196",1004,"Vinblastine",-2.919468
"BHT101",1004,"Vinblastine",-3.361178
"CAS1",1004,"Vinblastine",-3.019777
"KNS42",1004,"Vinblastine",-3.723282
"TCCSUP",1004,"Vinblastine",-3.861535
"A172",1004,"Vinblastine",-4.564653
"MSTO211H",1004,"Vinblastine",-4.564977
"KS1",1004,"Vinblastine",-4.657395
"BCPAP",1004,"Vinblastine",-5.879211
"NCIH1792",1004,"Vinblastine",-6.097422
"RERFLCMS",1004,"Vinblastine",-4.025148
"SKUT1",1004,"Vinblastine",-4.790658
"DBTRG05MG",1004,"Vinblastine",-4.267933
"RO82W1",1004,"Vinblastine",-5.301228
"HOP92",1004,"Vinblastine",-4.035138
"CAL62",1004,"Vinblastine",-4.97644
"CAL120",1004,"Vinblastine",-4.663482
"ONS76",1004,"Vinblastine",-5.429835
"SW982",1004,"Vinblastine",-5.481842
"PATU8988T",1004,"Vinblastine",-4.100737
"SNU387",1004,"Vinblastine",-4.8136
"NCIH1299",1004,"Vinblastine",-4.387098
"RD",1004,"Vinblastine",-5.443775
"SW756",1004,"Vinblastine",-4.13756
"YH13",1004,"Vinblastine",-5.476687
"BT549",1004,"Vinblastine",-3.346583
"NCIH23",1004,"Vinblastine",-5.275304
"JHH6",1004,"Vinblastine",-4.076321
"RKN",1004,"Vinblastine",-5.098633
"NMCG1",1004,"Vinblastine",-4.764767
"639V",1004,"Vinblastine",-5.210703
"LOXIMVI",1004,"Vinblastine",-6.068114
"DEL",1004,"Vinblastine",-6.3154
"L428",1004,"Vinblastine",-2.723422
"MHHCALL2",1004,"Vinblastine",-4.179747
"REH",1004,"Vinblastine",-5.755842
"HT",1004,"Vinblastine",-4.005544
"RS411",1004,"Vinblastine",-5.257678
"NUDUL1",1004,"Vinblastine",-5.977716
"KMS12BM",1004,"Vinblastine",-5.889352
"VAL",1004,"Vinblastine",-4.170928
"OCILY19",1004,"Vinblastine",-5.329192
"WSUNHL",1004,"Vinblastine",-5.857802
"KMH2",1004,"Vinblastine",-4.672505
"KMH2",1004,"Vinblastine",-6.087782
"697",1004,"Vinblastine",-5.458941
"SUPM2",1004,"Vinblastine",-7.137657
"NAMALWA",1004,"Vinblastine",-5.13172
"LP1",1004,"Vinblastine",-1.997381
"KMS11",1004,"Vinblastine",-5.201558
"PF382",1004,"Vinblastine",-3.258478
"MM1S",1004,"Vinblastine",-4.372269
"MC116",1004,"Vinblastine",-5.186588
"CA46",1004,"Vinblastine",-3.061795
"DB",1004,"Vinblastine",-6.305148
"OCILY7",1004,"Vinblastine",-5.483633
"OPM2",1004,"Vinblastine",-3.315764
"KARPAS620",1004,"Vinblastine",-4.577951
"HH",1004,"Vinblastine",-5.18831
"BV173",1004,"Vinblastine",-6.399053
"RL",1004,"Vinblastine",-5.447397
"DOHH2",1004,"Vinblastine",-6.120207
"EJM",1004,"Vinblastine",-4.9403
"GA10",1004,"Vinblastine",-4.302634
"NCIH929",1004,"Vinblastine",-4.771771
"KOPN8",1004,"Vinblastine",-5.498934
"L540",1004,"Vinblastine",-5.547538
"A3KAW",1004,"Vinblastine",-5.127772
"RCHACV",1004,"Vinblastine",-5.235652
"MOLT16",1004,"Vinblastine",-6.133969
"RPMI8402",1004,"Vinblastine",-4.950589
"AMO1",1004,"Vinblastine",-5.717936
"SUDHL6",1004,"Vinblastine",-6.178845
"JJN3",1004,"Vinblastine",-6.09882
"JVM2",1004,"Vinblastine",-1.842382
"P12ICHIKAWA",1004,"Vinblastine",-5.090586
"KARPAS422",1004,"Vinblastine",-4.465544
"RPMI8226",1004,"Vinblastine",-5.72627
"SUDHL5",1004,"Vinblastine",-6.220332
"MOLP8",1004,"Vinblastine",-3.570657
"KE37",1004,"Vinblastine",-5.340814
"LOUCY",1004,"Vinblastine",-4.743963
"SUDHL4",1004,"Vinblastine",-2.602684
"SUPT1",1004,"Vinblastine",-4.208408
"P30OHK",1004,"Vinblastine",-4.661311
"DND41",1004,"Vinblastine",-3.843915
"NALM6",1004,"Vinblastine",-5.840027
"BL41",1004,"Vinblastine",-6.767527
"GRANTA519",1004,"Vinblastine",-4.446317
"HDLM2",1004,"Vinblastine",-5.533949
"WSUDLCL2",1004,"Vinblastine",-5.61317
"SLVL",1004,"Vinblastine",-3.456867
"JM1",1004,"Vinblastine",-4.50161
"SKMM2",1004,"Vinblastine",-0.15943
"JVM3",1004,"Vinblastine",-6.855559
"EHEB",1004,"Vinblastine",-3.035615
"L363",1004,"Vinblastine",-5.012666
"JEKO1",1004,"Vinblastine",-6.258996
"ST486",1004,"Vinblastine",-5.201555
"ALLSIL",1004,"Vinblastine",-6.767571
"RCK8",1004,"Vinblastine",-1.881443
"SUPB15",1004,"Vinblastine",-5.18161
"CMLT1",1004,"Vinblastine",-5.268682
"SW837",1004,"Vinblastine",-2.035145
"AGS",1004,"Vinblastine",-4.488137
"HT29",1004,"Vinblastine",-3.915772
"CW2",1004,"Vinblastine",-2.703849
"HT55",1004,"Vinblastine",-1.218753
"SNU81",1004,"Vinblastine",-2.548857
"CAPAN1",1004,"Vinblastine",-3.176135
"NCIH508",1004,"Vinblastine",-2.246259
"CL11",1004,"Vinblastine",-1.21015
"SNUC1",1004,"Vinblastine",-1.218531
"TGBC11TKB",1004,"Vinblastine",-3.95679
"HCT15",1004,"Vinblastine",-2.050269
"SNU61",1004,"Vinblastine",-1.475443
"RCM1",1004,"Vinblastine",-0.577639
"SKCO1",1004,"Vinblastine",-3.582018
"T84",1004,"Vinblastine",0.359733
"HPAFII",1004,"Vinblastine",-3.482432
"NUGC4",1004,"Vinblastine",-3.841345
"SNU5",1004,"Vinblastine",-2.900059
"KATOIII",1004,"Vinblastine",-3.741536
"OE19",1004,"Vinblastine",-3.550718
"OCUM1",1004,"Vinblastine",-3.393154
"SNU407",1004,"Vinblastine",-3.361913
"SW948",1004,"Vinblastine",-2.377859
"SW1463",1004,"Vinblastine",-2.248321
"LS513",1004,"Vinblastine",-3.032813
"LS1034",1004,"Vinblastine",-0.817712
"LS180",1004,"Vinblastine",-2.926313
"CCK81",1004,"Vinblastine",-1.449561
"NCIH1435",1004,"Vinblastine",-0.436057
"KM12",1004,"Vinblastine",-4.640967
"ESO51",1004,"Vinblastine",-3.50392
"SW620",1004,"Vinblastine",-4.419857
"MKN45",1004,"Vinblastine",-3.716087
"SW1417",1004,"Vinblastine",-1.192547
"2313287",1004,"Vinblastine",-4.57085
"NCIN87",1004,"Vinblastine",-5.043391
"IM95",1004,"Vinblastine",-4.414273
"SNU16",1004,"Vinblastine",-4.93493
"SW48",1004,"Vinblastine",-5.079579
"SW1116",1004,"Vinblastine",-0.610265
"HT115",1004,"Vinblastine",-1.864911
"LS411N",1004,"Vinblastine",-3.143245
"SW626",1004,"Vinblastine",-3.620447
"SNUC5",1004,"Vinblastine",-4.103588
"NCIH727",1004,"Vinblastine",-2.303007
"ESO26",1004,"Vinblastine",-4.442715
"HMVII",1004,"Vinblastine",-4.109488
"A101D",1004,"Vinblastine",-4.517113
"SKMEL1",1004,"Vinblastine",-2.667316
"HT144",1004,"Vinblastine",-5.361688
"SH4",1004,"Vinblastine",-3.172165
"COLO679",1004,"Vinblastine",-4.157113
"C32",1004,"Vinblastine",-3.715934
"RVH421",1004,"Vinblastine",-5.346252
"G361",1004,"Vinblastine",-3.14237
"UACC62",1004,"Vinblastine",-5.018638
"IGR1",1004,"Vinblastine",-3.914047
"IGR37",1004,"Vinblastine",-4.903451
"SKMEL24",1004,"Vinblastine",-2.541577
"COLO783",1004,"Vinblastine",-3.964048
"SKMEL5",1004,"Vinblastine",-5.279892
"SKMEL2",1004,"Vinblastine",-5.499057
"WM115",1004,"Vinblastine",-4.775816
"SKMEL30",1004,"Vinblastine",-3.268866
"MELHO",1004,"Vinblastine",-4.56992
"SKMEL3",1004,"Vinblastine",-1.386215
"IPC298",1004,"Vinblastine",-4.203782
"MELJUSO",1004,"Vinblastine",-4.222276
"COLO800",1004,"Vinblastine",-5.22545
"SKMEL28",1004,"Vinblastine",-4.113092
"COLO829",1004,"Vinblastine",-4.961822
"A375",1004,"Vinblastine",-5.774437
"LN229",1004,"Vinblastine",-4.776653
"SKMEL31",1004,"Vinblastine",-3.011459
"UACC257",1004,"Vinblastine",-2.84211
"A2058",1004,"Vinblastine",-5.827042
"COLO792",1004,"Vinblastine",-3.596989
"MONOMAC6",1004,"Vinblastine",-4.772239
"HL60",1004,"Vinblastine",-5.246953
"OCIM1",1004,"Vinblastine",-3.963425
"JURLMK1",1004,"Vinblastine",-5.435414
"CMK",1004,"Vinblastine",-2.452576
"P31FUJ",1004,"Vinblastine",-4.085527
"PL21",1004,"Vinblastine",-4.648787
"ME1",1004,"Vinblastine",-1.196264
"KASUMI1",1004,"Vinblastine",-4.430369
"K562",1004,"Vinblastine",-3.310338
"OCIAML3",1004,"Vinblastine",-5.182249
"THP1",1004,"Vinblastine",-3.238339
"KCL22",1004,"Vinblastine",-4.174115
"MOLM16",1004,"Vinblastine",-5.469742
"OCIAML5",1004,"Vinblastine",-4.881252
"KG1",1004,"Vinblastine",-4.099437
"HEL",1004,"Vinblastine",-3.466486
"MOLM13",1004,"Vinblastine",-5.389855
"MV411",1004,"Vinblastine",-6.138304
"LAMA84",1004,"Vinblastine",-4.562814
